chunk_id,source_id,record_type,document_type,jurisdiction,word_count,char_count,page_start,page_end,section,subsection,rule,subrule,clause,heading,topics,warning
PMFBY_2023_SEC_21_4,PMFBY_2023,parent,scheme_guideline,India,9,61,95,95,21.4,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim,SHORT_CHUNK;STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_21_4_1,PMFBY_2023,child,scheme_guideline,India,84,498,95,95,21.4.1,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim;eligibility;timeline,
PMFBY_2023_SEC_21_4_2_1,PMFBY_2023,child,scheme_guideline,India,17,102,95,95,21.4.2.1,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim,SHORT_CHUNK
PMFBY_2023_SEC_21_4_2_2,PMFBY_2023,child,scheme_guideline,India,48,276,96,96,21.4.2.2,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim;eligibility,
PMFBY_2023_SEC_21_4_2_3,PMFBY_2023,child,scheme_guideline,India,48,293,96,96,21.4.2.3,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim,
PMFBY_2023_SEC_21_4_2_4,PMFBY_2023,child,scheme_guideline,India,104,741,96,96,21.4.2.4,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim;reporting,
PMFBY_2023_SEC_21_4_2_5,PMFBY_2023,child,scheme_guideline,India,58,368,96,96,21.4.2.5,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim,
PMFBY_2023_SEC_21_4_2_6,PMFBY_2023,child,scheme_guideline,India,73,431,96,96,21.4.2.6,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim;eligibility;loans;premium;timeline,
PMFBY_2023_SEC_21_4_2_7,PMFBY_2023,child,scheme_guideline,India,25,158,96,96,21.4.2.7,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim,
PMFBY_2023_SEC_21_4_2_8,PMFBY_2023,child,scheme_guideline,India,93,592,96,96,21.4.2.8,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim;timeline,
PMFBY_2023_SEC_21_4_2_9,PMFBY_2023,child,scheme_guideline,India,51,293,96,96,21.4.2.9,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim,
PMFBY_2023_SEC_21_4_2_10,PMFBY_2023,child,scheme_guideline,India,20,117,96,96,21.4.2.10,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim,
PMFBY_2023_SEC_21_4_2_11,PMFBY_2023,child,scheme_guideline,India,47,312,97,97,21.4.2.11,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim;crop_loss,
PMFBY_2023_SEC_21_4_3,PMFBY_2023,child,scheme_guideline,India,108,748,97,97,21.4.3,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim;reporting,
PMFBY_2023_SEC_21_4_4_1,PMFBY_2023,child,scheme_guideline,India,42,260,97,97,21.4.4.1,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim;crop_loss,
PMFBY_2023_SEC_21_4_4_2,PMFBY_2023,child,scheme_guideline,India,199,1267,97,97,21.4.4.2,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim;meetings,
PMFBY_2023_SEC_21_4_4_3,PMFBY_2023,child,scheme_guideline,India,54,403,97,97,21.4.4.3,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim;eligibility,
PMFBY_2023_SEC_21_4_4_4,PMFBY_2023,child,scheme_guideline,India,69,414,97,97,21.4.4.4,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim;timeline,
PMFBY_2023_SEC_21_4_4_5,PMFBY_2023,child,scheme_guideline,India,52,336,97,98,21.4.4.5,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim,
PMFBY_2023_SEC_21_4_4_6,PMFBY_2023,child,scheme_guideline,India,28,187,98,98,21.4.4.6,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim,
PMFBY_2023_SEC_21_4_4_7,PMFBY_2023,child,scheme_guideline,India,75,452,98,98,21.4.4.7,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim;crop_loss;timeline,
PMFBY_2023_SEC_21_4_4_8,PMFBY_2023,child,scheme_guideline,India,40,248,98,98,21.4.4.8,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim,
PMFBY_2023_SEC_21_4_4_9,PMFBY_2023,child,scheme_guideline,India,31,210,98,98,21.4.4.9,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim,
PMFBY_2023_SEC_21_4_5_1,PMFBY_2023,child,scheme_guideline,India,46,304,98,98,21.4.5.1,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim;timeline,
PMFBY_2023_SEC_21_4_5_2,PMFBY_2023,child,scheme_guideline,India,51,307,98,98,21.4.5.2,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim;eligibility;timeline,
PMFBY_2023_SEC_21_4_5_3,PMFBY_2023,child,scheme_guideline,India,28,187,98,98,21.4.5.3,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim,
PMFBY_2023_SEC_21_4_5_4,PMFBY_2023,child,scheme_guideline,India,43,319,98,98,21.4.5.4,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim,
PMFBY_2023_SEC_21_4_6_1,PMFBY_2023,child,scheme_guideline,India,26,165,98,98,21.4.6.1,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim;eligibility;loans;premium,
PMFBY_2023_SEC_21_4_6_2,PMFBY_2023,child,scheme_guideline,India,34,203,99,99,21.4.6.2,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim;premium,
PMFBY_2023_SEC_21_4_6_3,PMFBY_2023,child,scheme_guideline,India,35,235,99,99,21.4.6.3,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim;eligibility,
PMFBY_2023_SEC_21_4_6_4,PMFBY_2023,child,scheme_guideline,India,15,96,99,99,21.4.6.4,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim,SHORT_CHUNK
PMFBY_2023_SEC_21_4_6_5,PMFBY_2023,child,scheme_guideline,India,201,1185,99,99,21.4.6.5,,,,,On-Account Payment of Claims due to Mid-Season Adversity,claim;premium;reporting;timeline,
PMFBY_2023_SEC_21_4_6_6,PMFBY_2023,child,scheme_guideline,India,886,5662,99,102,21.4.6.6,,,,,On-Account Payment of Claims due to Mid-Season Adversity,appeal;claim;eligibility;grievance;meetings;membership;pmfby;timeline,TABLE_REVIEW
PMFBY_2023_SEC_21_5,PMFBY_2023,parent,scheme_guideline,India,3,23,102,102,21.5,,,,,Localized Calamity,,SHORT_CHUNK;STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_21_5_1,PMFBY_2023,child,scheme_guideline,India,45,285,102,102,21.5.1,,,,,Localized Calamity,crop_loss,
PMFBY_2023_SEC_21_5_2,PMFBY_2023,child,scheme_guideline,India,65,372,102,102,21.5.2,,,,,Localized Calamity,crop_loss,
PMFBY_2023_SEC_21_5_3,PMFBY_2023,child,scheme_guideline,India,87,548,102,102,21.5.3,,,,,Localized Calamity,documents;eligibility,
PMFBY_2023_SEC_21_5_4_1,PMFBY_2023,child,scheme_guideline,India,17,102,102,102,21.5.4.1,,,,,Localized Calamity,,SHORT_CHUNK
PMFBY_2023_SEC_21_5_4_2,PMFBY_2023,child,scheme_guideline,India,28,173,102,102,21.5.4.2,,,,,Localized Calamity,,
PMFBY_2023_SEC_21_5_4_3,PMFBY_2023,child,scheme_guideline,India,37,244,102,102,21.5.4.3,,,,,Localized Calamity,eligibility,
PMFBY_2023_SEC_21_5_4_4,PMFBY_2023,child,scheme_guideline,India,34,206,102,102,21.5.4.4,,,,,Localized Calamity,eligibility;premium,
PMFBY_2023_SEC_21_5_4_5,PMFBY_2023,child,scheme_guideline,India,51,293,102,102,21.5.4.5,,,,,Localized Calamity,,
PMFBY_2023_SEC_21_5_4_6,PMFBY_2023,child,scheme_guideline,India,20,116,102,102,21.5.4.6,,,,,Localized Calamity,,
PMFBY_2023_SEC_21_5_4_7,PMFBY_2023,child,scheme_guideline,India,47,311,102,103,21.5.4.7,,,,,Localized Calamity,claim;crop_loss,
PMFBY_2023_SEC_21_5_4_8,PMFBY_2023,child,scheme_guideline,India,68,514,103,103,21.5.4.8,,,,,Localized Calamity,,
PMFBY_2023_SEC_21_5_5_1,PMFBY_2023,child,scheme_guideline,India,8,53,103,103,21.5.5.1,,,,,Localized Calamity,claim;reporting,SHORT_CHUNK
PMFBY_2023_SEC_486,PMFBY_2023,child,scheme_guideline,India,48,302,103,103,,,,,,A. The State/UT Government shall define the period during which the crop is in,,
PMFBY_2023_SEC_21_5_5_4,PMFBY_2023,child,scheme_guideline,India,16,99,103,103,21.5.5.4,,,,,Localized Calamity,reporting,SHORT_CHUNK
PMFBY_2023_SEC_488,PMFBY_2023,child,scheme_guideline,India,59,377,103,103,,,,,,"C. Intimation must contain details of insured farmer's name, affected survey number-",crop_insurance;reporting,
PMFBY_2023_SEC_489,PMFBY_2023,child,scheme_guideline,India,38,208,103,103,,,,,,"D. Premium payment veriﬁcation to be done from the portal and in case of need, may",premium;timeline,
PMFBY_2023_SEC_490,PMFBY_2023,child,scheme_guideline,India,27,193,103,103,,,,,,E. Mobile application may be used for reporting incidence of localized calamities for,reporting,DUPLICATE_TEXT
PMFBY_2023_SEC_21_5_5_2,PMFBY_2023,child,scheme_guideline,India,35,220,103,103,21.5.5.2,,,,,Localized Calamity,claim,
PMFBY_2023_SEC_21_5_5_3,PMFBY_2023,child,scheme_guideline,India,37,251,103,103,21.5.5.3,,,,,Localized Calamity,crop_loss,
PMFBY_2023_SEC_21_5_5_4_002,PMFBY_2023,child,scheme_guideline,India,136,910,103,104,21.5.5.4,,,,,Localized Calamity,crop_insurance;crop_loss;premium;reporting,
PMFBY_2023_SEC_21_5_5_5,PMFBY_2023,child,scheme_guideline,India,29,192,104,104,21.5.5.5,,,,,Localized Calamity,crop_insurance;reporting,
PMFBY_2023_SEC_21_5_5_6,PMFBY_2023,child,scheme_guideline,India,55,363,104,104,21.5.5.6,,,,,Localized Calamity,documents;reporting,
PMFBY_2023_SEC_21_5_6_1,PMFBY_2023,child,scheme_guideline,India,73,453,104,104,21.5.6.1,,,,,Localized Calamity,claim;crop_insurance;crop_loss;documents;reporting;timeline,
PMFBY_2023_SEC_21_5_6_2,PMFBY_2023,child,scheme_guideline,India,91,606,104,104,21.5.6.2,,,,,Localized Calamity,claim;documents;reporting,
PMFBY_2023_SEC_21_5_6_3,PMFBY_2023,child,scheme_guideline,India,43,285,104,104,21.5.6.3,,,,,Localized Calamity,,
PMFBY_2023_SEC_21_5_7_1,PMFBY_2023,child,scheme_guideline,India,100,710,104,104,21.5.7.1,,,,,Localized Calamity,,
PMFBY_2023_SEC_21_5_7_2,PMFBY_2023,child,scheme_guideline,India,24,164,104,104,21.5.7.2,,,,,Localized Calamity,,
PMFBY_2023_SEC_21_5_7_3,PMFBY_2023,child,scheme_guideline,India,599,3605,105,106,21.5.7.3,,,,,Localized Calamity,claim;crop_loss;eligibility;pmfby;premium;reporting,
PMFBY_2023_SEC_502,PMFBY_2023,child,scheme_guideline,India,40,264,106,106,,,,,,D. The tentative sample size would be as under:,reporting,TABLE_REVIEW
PMFBY_2023_SEC_21_5_9_1,PMFBY_2023,child,scheme_guideline,India,25,165,106,106,21.5.9.1,,,,,Localized Calamity,claim;eligibility;loans;premium,
PMFBY_2023_SEC_21_5_9_2,PMFBY_2023,child,scheme_guideline,India,66,411,106,106,21.5.9.2,,,,,Localized Calamity,claim;eligibility;premium;reporting,
PMFBY_2023_SEC_21_5_9_3,PMFBY_2023,child,scheme_guideline,India,110,659,106,106,21.5.9.3,,,,,Localized Calamity,eligibility,
PMFBY_2023_SEC_21_5_9_4,PMFBY_2023,child,scheme_guideline,India,119,824,106,106,21.5.9.4,,,,,Localized Calamity,claim;eligibility;reporting,
PMFBY_2023_SEC_21_5_9_5,PMFBY_2023,child,scheme_guideline,India,54,334,106,106,21.5.9.5,,,,,Localized Calamity,,
PMFBY_2023_SEC_21_5_9_6,PMFBY_2023,child,scheme_guideline,India,34,206,106,106,21.5.9.6,,,,,Localized Calamity,premium,
PMFBY_2023_SEC_21_5_9_7,PMFBY_2023,child,scheme_guideline,India,17,101,106,107,21.5.9.7,,,,,Localized Calamity,claim;timeline,SHORT_CHUNK
PMFBY_2023_SEC_21_5_9_8,PMFBY_2023,child,scheme_guideline,India,33,200,107,107,21.5.9.8,,,,,Localized Calamity,eligibility;premium,
PMFBY_2023_SEC_21_5_10,PMFBY_2023,child,scheme_guideline,India,629,3989,107,109,21.5.10,,,,,Localized Calamity,claim;crop_insurance;crop_loss;loans;pacs;pmfby;reporting;timeline,TABLE_REVIEW
PMFBY_2023_SEC_512,PMFBY_2023,parent,scheme_guideline,India,647,4041,109,111,,,,,,Protocol for Area based Assessment: If affected area >25% of total insured Area:,appeal;claim;crop_loss;eligibility;grievance;meetings;reporting;timeline,TABLE_REVIEW
PMFBY_2023_SEC_512_SUB_1,PMFBY_2023,child,scheme_guideline,India,529,3422,109,111,,,,,,Protocol for Area based Assessment: If affected area >25% of total insured Area:,appeal;claim;crop_loss;eligibility;grievance;meetings;reporting;timeline,TABLE_REVIEW
PMFBY_2023_SEC_512_SUB_2,PMFBY_2023,child,scheme_guideline,India,192,1078,111,111,,,,,,Protocol for Area based Assessment: If affected area >25% of total insured Area:,claim;crop_loss;eligibility;reporting;timeline,TABLE_REVIEW
PMFBY_2023_SEC_21_6,PMFBY_2023,parent,scheme_guideline,India,3,24,111,111,21.6,,,,,Post-Harvest Losses,,SHORT_CHUNK;STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_21_6_1,PMFBY_2023,child,scheme_guideline,India,69,393,111,111,21.6.1,,,,,Post-Harvest Losses,,
PMFBY_2023_SEC_21_6_2,PMFBY_2023,child,scheme_guideline,India,38,252,111,111,21.6.2,,,,,Post-Harvest Losses,crop_loss,
PMFBY_2023_SEC_21_6_3,PMFBY_2023,child,scheme_guideline,India,78,509,111,111,21.6.3,,,,,Post-Harvest Losses,documents;eligibility,
PMFBY_2023_SEC_21_6_4_1,PMFBY_2023,child,scheme_guideline,India,17,102,111,111,21.6.4.1,,,,,Post-Harvest Losses,,SHORT_CHUNK
PMFBY_2023_SEC_21_6_4_2,PMFBY_2023,child,scheme_guideline,India,29,187,111,111,21.6.4.2,,,,,Post-Harvest Losses,,
PMFBY_2023_SEC_21_6_4_3,PMFBY_2023,child,scheme_guideline,India,60,373,111,111,21.6.4.3,,,,,Post-Harvest Losses,eligibility;timeline,
PMFBY_2023_SEC_21_6_4_4,PMFBY_2023,child,scheme_guideline,India,34,206,111,111,21.6.4.4,,,,,Post-Harvest Losses,eligibility;premium,
PMFBY_2023_SEC_21_6_4_5,PMFBY_2023,child,scheme_guideline,India,46,259,112,112,21.6.4.5,,,,,Post-Harvest Losses,,
PMFBY_2023_SEC_21_6_4_6,PMFBY_2023,child,scheme_guideline,India,20,115,112,112,21.6.4.6,,,,,Post-Harvest Losses,,
PMFBY_2023_SEC_21_6_5,PMFBY_2023,child,scheme_guideline,India,62,456,112,112,21.6.5,,,,,Post-Harvest Losses,,
PMFBY_2023_SEC_21_6_6,PMFBY_2023,parent,scheme_guideline,India,4,32,112,112,21.6.6,,,,,Post-Harvest Losses,,SHORT_CHUNK
PMFBY_2023_SEC_21_6_6_1,PMFBY_2023,child,scheme_guideline,India,80,546,112,112,21.6.6.1,,,,,Loss Assessment Procedure,claim;crop_insurance;reporting,
PMFBY_2023_SEC_21_6_6_4,PMFBY_2023,child,scheme_guideline,India,123,775,112,112,21.6.6.4,,,,,Loss Assessment Procedure,crop_insurance;premium;reporting;timeline,
PMFBY_2023_SEC_21_6_6_2,PMFBY_2023,child,scheme_guideline,India,35,221,112,112,21.6.6.2,,,,,Loss Assessment Procedure,claim,
PMFBY_2023_SEC_21_6_6_3,PMFBY_2023,child,scheme_guideline,India,37,251,112,112,21.6.6.3,,,,,Loss Assessment Procedure,crop_loss,
PMFBY_2023_SEC_21_6_6_4_002,PMFBY_2023,child,scheme_guideline,India,136,911,112,113,21.6.6.4,,,,,Loss Assessment Procedure,crop_insurance;crop_loss;premium;reporting,
PMFBY_2023_SEC_21_6_6_5,PMFBY_2023,child,scheme_guideline,India,30,203,113,113,21.6.6.5,,,,,Loss Assessment Procedure,crop_insurance;reporting,
PMFBY_2023_SEC_21_6_6_6,PMFBY_2023,child,scheme_guideline,India,55,363,113,113,21.6.6.6,,,,,Loss Assessment Procedure,documents;reporting,
PMFBY_2023_SEC_21_6_7_1,PMFBY_2023,child,scheme_guideline,India,69,440,113,113,21.6.7.1,,,,,Post-Harvest Losses,claim;crop_insurance;documents;reporting,
PMFBY_2023_SEC_21_6_7_2,PMFBY_2023,child,scheme_guideline,India,91,606,113,113,21.6.7.2,,,,,Post-Harvest Losses,claim;documents;reporting,
PMFBY_2023_SEC_21_6_7_3,PMFBY_2023,child,scheme_guideline,India,43,280,113,113,21.6.7.3,,,,,Post-Harvest Losses,,
PMFBY_2023_SEC_21_6_8_1,PMFBY_2023,child,scheme_guideline,India,93,678,113,113,21.6.8.1,,,,,Post-Harvest Losses,,
PMFBY_2023_SEC_21_6_8_2,PMFBY_2023,child,scheme_guideline,India,24,164,113,113,21.6.8.2,,,,,Post-Harvest Losses,,
PMFBY_2023_SEC_21_6_8_3,PMFBY_2023,child,scheme_guideline,India,612,3655,114,114,21.6.8.3,,,,,Post-Harvest Losses,claim;crop_loss;eligibility;pmfby;premium;reporting,
PMFBY_2023_SEC_538,PMFBY_2023,child,scheme_guideline,India,39,251,114,115,,,,,,I. The tentative sample size would be as under:,reporting,TABLE_REVIEW
PMFBY_2023_SEC_21_6_10_1,PMFBY_2023,child,scheme_guideline,India,25,166,115,115,21.6.10.1,,,,,Post-Harvest Losses,claim;eligibility;loans;premium,
PMFBY_2023_SEC_21_6_10_2,PMFBY_2023,child,scheme_guideline,India,67,408,115,115,21.6.10.2,,,,,Post-Harvest Losses,claim;eligibility;premium;reporting,
PMFBY_2023_SEC_21_6_10_3,PMFBY_2023,child,scheme_guideline,India,109,654,115,115,21.6.10.3,,,,,Post-Harvest Losses,eligibility,
PMFBY_2023_SEC_21_6_10_4,PMFBY_2023,child,scheme_guideline,India,122,833,115,115,21.6.10.4,,,,,Post-Harvest Losses,claim;eligibility;reporting,
PMFBY_2023_SEC_21_6_10_5,PMFBY_2023,child,scheme_guideline,India,60,366,115,115,21.6.10.5,,,,,Post-Harvest Losses,,
PMFBY_2023_SEC_21_6_10_6,PMFBY_2023,child,scheme_guideline,India,35,212,115,115,21.6.10.6,,,,,Post-Harvest Losses,premium,
PMFBY_2023_SEC_21_6_10_7,PMFBY_2023,child,scheme_guideline,India,21,126,115,115,21.6.10.7,,,,,Post-Harvest Losses,claim;timeline,
PMFBY_2023_SEC_21_6_10_8,PMFBY_2023,child,scheme_guideline,India,636,4044,115,117,21.6.10.8,,,,,Post-Harvest Losses,claim;crop_insurance;crop_loss;eligibility;loans;pacs;pmfby;premium;reporting;timeline,TABLE_REVIEW
PMFBY_2023_SEC_547,PMFBY_2023,child,scheme_guideline,India,387,2514,117,118,,,,,,Sl. No. Action required to be taken Action to be taken by Schedule for taking action,appeal;claim;eligibility;grievance;meetings;timeline,TABLE_REVIEW
PMFBY_2023_SEC_548,PMFBY_2023,child,scheme_guideline,India,196,1097,119,119,,,,,,Sl. No. Action required to be taken Action to be taken by Schedule for taking action,claim;crop_loss;eligibility;reporting;timeline,TABLE_REVIEW
PMFBY_2023_SEC_21_7,PMFBY_2023,parent,scheme_guideline,India,11,74,119,119,21.7,,,,,,claim,SHORT_CHUNK;STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_21_7_1,PMFBY_2023,child,scheme_guideline,India,65,442,119,119,21.7.1,,,,,,claim,
PMFBY_2023_SEC_21_7_2,PMFBY_2023,child,scheme_guideline,India,57,393,119,119,21.7.2,,,,,,claim;pmfby,
PMFBY_2023_SEC_21_7_3,PMFBY_2023,child,scheme_guideline,India,70,442,119,119,21.7.3,,,,,,claim,
PMFBY_2023_SEC_21_7_4,PMFBY_2023,child,scheme_guideline,India,104,691,119,120,21.7.4,,,,,,claim,
PMFBY_2023_SEC_21_7_5,PMFBY_2023,child,scheme_guideline,India,97,669,120,120,21.7.5,,,,,,claim,
PMFBY_2023_SEC_21_7_6,PMFBY_2023,child,scheme_guideline,India,60,382,120,120,21.7.6,,,,,,claim,
PMFBY_2023_SEC_21_7_7,PMFBY_2023,child,scheme_guideline,India,102,649,120,120,21.7.7,,,,,,claim;eligibility,
PMFBY_2023_SEC_21_7_8,PMFBY_2023,child,scheme_guideline,India,6,59,121,121,21.7.8,,,,,,claim,SHORT_CHUNK
PMFBY_2023_SEC_558,PMFBY_2023,child,scheme_guideline,India,219,1416,121,121,,,,,,Claim Reported,claim;reporting,TABLE_REVIEW
PMFBY_2023_SEC_559,PMFBY_2023,child,scheme_guideline,India,32,217,121,121,,,,,,Season ends,claim,
PMFBY_2023_SEC_22_1,PMFBY_2023,parent,scheme_guideline,India,3,25,121,121,22.1,,,,,Empanelment Criteria,,SHORT_CHUNK;STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_22_1_1,PMFBY_2023,child,scheme_guideline,India,62,433,121,122,22.1.1,,,,,Empanelment Criteria,crop_insurance;crop_loss,
PMFBY_2023_SEC_22_1_2,PMFBY_2023,child,scheme_guideline,India,57,377,122,122,22.1.2,,,,,Empanelment Criteria,,
PMFBY_2023_SEC_22_1_3,PMFBY_2023,child,scheme_guideline,India,58,382,122,122,22.1.3,,,,,Empanelment Criteria,,
PMFBY_2023_SEC_22_1_4,PMFBY_2023,child,scheme_guideline,India,50,362,122,122,22.1.4,,,,,Empanelment Criteria,crop_loss,
PMFBY_2023_SEC_22_1_5,PMFBY_2023,child,scheme_guideline,India,66,457,122,122,22.1.5,,,,,Empanelment Criteria,claim;pmfby,
PMFBY_2023_SEC_22_1_6,PMFBY_2023,child,scheme_guideline,India,62,417,122,122,22.1.6,,,,,Empanelment Criteria,crop_loss;pmfby,
PMFBY_2023_SEC_22_1_7,PMFBY_2023,child,scheme_guideline,India,45,283,122,122,22.1.7,,,,,Empanelment Criteria,crop_loss;pmfby,
PMFBY_2023_SEC_23_1,PMFBY_2023,child,scheme_guideline,India,127,804,122,122,23.1,,,,,,claim;premium,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_23_2,PMFBY_2023,child,scheme_guideline,India,96,606,122,123,23.2,,,,,,claim,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_23_3,PMFBY_2023,child,scheme_guideline,India,187,1174,123,123,23.3,,,,,,claim;crop_loss;timeline,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_23_4,PMFBY_2023,child,scheme_guideline,India,115,756,123,123,23.4,,,,,,claim;crop_insurance;eligibility,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_23_5,PMFBY_2023,child,scheme_guideline,India,110,743,123,123,23.5,,,,,,claim;management,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_23_6,PMFBY_2023,child,scheme_guideline,India,96,634,123,124,23.6,,,,,,claim;eligibility,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_23_7,PMFBY_2023,child,scheme_guideline,India,155,994,124,124,23.7,,,,,,claim;loans,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_23_8,PMFBY_2023,child,scheme_guideline,India,127,792,124,124,23.8,,,,,,claim,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_23_9,PMFBY_2023,child,scheme_guideline,India,37,243,124,124,23.9,,,,,,claim,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_23_10,PMFBY_2023,child,scheme_guideline,India,85,534,124,124,23.10,,,,,,claim,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_23_11,PMFBY_2023,child,scheme_guideline,India,155,959,124,124,23.11,,,,,,claim;eligibility;loans,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_23_12,PMFBY_2023,child,scheme_guideline,India,35,249,125,125,23.12,,,,,,claim,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_23_13,PMFBY_2023,child,scheme_guideline,India,116,830,125,125,23.13,,,,,,claim;grievance;reporting,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_23_14,PMFBY_2023,child,scheme_guideline,India,107,694,125,125,23.14,,,,,,claim;crop_insurance;eligibility;timeline,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_23_15,PMFBY_2023,child,scheme_guideline,India,46,290,125,125,23.15,,,,,,claim,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_23_16,PMFBY_2023,parent,scheme_guideline,India,70,420,125,125,23.16,,,,,,claim,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_23_16_1,PMFBY_2023,child,scheme_guideline,India,20,115,125,125,23.16.1,,,,,,,
PMFBY_2023_SEC_23_16_2,PMFBY_2023,child,scheme_guideline,India,22,128,125,125,23.16.2,,,,,,claim,
PMFBY_2023_SEC_23_16_3,PMFBY_2023,child,scheme_guideline,India,29,158,125,125,23.16.3,,,,,,claim,
PMFBY_2023_SEC_24_1,PMFBY_2023,child,scheme_guideline,India,68,440,125,126,24.1,,,,,,claim;eligibility;premium,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_24_2,PMFBY_2023,child,scheme_guideline,India,46,289,126,126,24.2,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_24_3,PMFBY_2023,child,scheme_guideline,India,67,407,126,126,24.3,,,,,,eligibility;loans;premium,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_24_4,PMFBY_2023,child,scheme_guideline,India,58,361,126,126,24.4,,,,,,claim,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_25_1,PMFBY_2023,child,scheme_guideline,India,455,2990,126,127,25.1,,,,,,loans;premium;reporting,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_25_2,PMFBY_2023,child,scheme_guideline,India,33,198,127,127,25.2,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_25_3,PMFBY_2023,child,scheme_guideline,India,165,1001,127,127,25.3,,,,,,claim;crop_loss;premium;reporting,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_25_4,PMFBY_2023,child,scheme_guideline,India,107,652,127,127,25.4,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_25_5,PMFBY_2023,child,scheme_guideline,India,202,1280,127,127,25.5,,,,,,premium;reporting,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_25_6,PMFBY_2023,child,scheme_guideline,India,76,468,127,128,25.6,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_25_7,PMFBY_2023,child,scheme_guideline,India,138,836,128,128,25.7,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_25_8,PMFBY_2023,child,scheme_guideline,India,73,494,128,128,25.8,,,,,,pmfby;premium,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_25_9,PMFBY_2023,child,scheme_guideline,India,37,255,128,128,25.9,,,,,,premium,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_26_1,PMFBY_2023,child,scheme_guideline,India,159,1209,128,128,26.1,,,,,,management;pacs;pacs_services;pmfby,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_26_2,PMFBY_2023,child,scheme_guideline,India,178,1222,128,129,26.2,,,,,,claim;pmfby,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_26_3,PMFBY_2023,child,scheme_guideline,India,97,683,129,129,26.3,,,,,,claim;crop_insurance;grievance,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_26_4,PMFBY_2023,parent,scheme_guideline,India,25,157,129,129,26.4,,,,,,,STRUCTURE_UNCERTAIN
