chunk_id,source_id,record_type,retrieval_status,document_type,jurisdiction,word_count,char_count,page_start,page_end,section,subsection,rule,subrule,clause,heading,topics,warning
MSCS_ACT_2002_SEC_73,MSCS_ACT_2002,parent,REFERENCE_ONLY,act,Central,593,3577,45,47,73,,,,,Powers and duties of auditors,documents;loans;meetings;multistate,
MSCS_ACT_2002_SEC_73_SUB_1,MSCS_ACT_2002,child,ACTIVE,act,Central,77,485,45,46,73,1,,,,Powers and duties of auditors,multistate,
MSCS_ACT_2002_SEC_73_SUB_2,MSCS_ACT_2002,child,ACTIVE,act,Central,154,980,46,46,73,2,,,,Powers and duties of auditors,loans;multistate,
MSCS_ACT_2002_SEC_73_SUB_3,MSCS_ACT_2002,child,ACTIVE,act,Central,155,881,46,46,73,3,,,,Powers and duties of auditors,documents;meetings;multistate,
MSCS_ACT_2002_SEC_73_SUB_4,MSCS_ACT_2002,child,ACTIVE,act,Central,154,936,46,47,73,4,,,,Powers and duties of auditors,multistate,
MSCS_ACT_2002_SEC_73_SUB_5,MSCS_ACT_2002,child,ACTIVE,act,Central,47,252,47,47,73,5,,,,Powers and duties of auditors,multistate,
MSCS_ACT_2002_SEC_74,MSCS_ACT_2002,child,ACTIVE,act,Central,46,290,47,47,74,,,,,Signature of audit report etc,documents;multistate,
MSCS_ACT_2002_SEC_75,MSCS_ACT_2002,child,ACTIVE,act,Central,36,234,47,47,75,,,,,Reading and inspection of auditor’s report,meetings;multistate,
MSCS_ACT_2002_SEC_76,MSCS_ACT_2002,child,ACTIVE,act,Central,84,506,47,47,76,,,,,Right of auditor to attend general meeting,meetings;multistate,
MSCS_ACT_2002_SEC_77,MSCS_ACT_2002,parent,REFERENCE_ONLY,act,Central,604,3693,47,49,77,,,,,Power of Central Government to direct special audit in certain,meetings;multistate,
MSCS_ACT_2002_SEC_77_SUB_1,MSCS_ACT_2002,child,ACTIVE,act,Central,223,1371,47,48,77,1,,,,Power of Central Government to direct special audit in certain,multistate,
MSCS_ACT_2002_SEC_77_SUB_2,MSCS_ACT_2002,child,ACTIVE,act,Central,32,215,48,48,77,2,,,,Power of Central Government to direct special audit in certain,multistate,
MSCS_ACT_2002_SEC_77_SUB_3,MSCS_ACT_2002,child,ACTIVE,act,Central,55,335,48,48,77,3,,,,Power of Central Government to direct special audit in certain,multistate,
MSCS_ACT_2002_SEC_77_SUB_4,MSCS_ACT_2002,child,ACTIVE,act,Central,53,295,48,48,77,4,,,,Power of Central Government to direct special audit in certain,multistate,
MSCS_ACT_2002_SEC_77_SUB_5,MSCS_ACT_2002,child,ACTIVE,act,Central,47,283,48,48,77,5,,,,Power of Central Government to direct special audit in certain,multistate,
MSCS_ACT_2002_SEC_77_SUB_6,MSCS_ACT_2002,child,ACTIVE,act,Central,123,726,48,49,77,6,,,,Power of Central Government to direct special audit in certain,meetings;multistate,
MSCS_ACT_2002_SEC_77_SUB_7,MSCS_ACT_2002,child,ACTIVE,act,Central,59,382,49,49,77,7,,,,Power of Central Government to direct special audit in certain,multistate,
MSCS_ACT_2002_SEC_78,MSCS_ACT_2002,child,ACTIVE,act,Central,427,2520,49,50,78,,,,,Inquiry by Central Registrar,byelaws;documents;meetings;multistate;registrar,
MSCS_ACT_2002_SEC_79,MSCS_ACT_2002,child,ACTIVE,act,Central,296,1810,50,51,79,,,,,Inspection of multi-state cooperative societies,meetings;multistate;registrar,
MSCS_ACT_2002_SEC_80,MSCS_ACT_2002,child,ACTIVE,act,Central,125,778,51,51,80,,,,,Inspection of books of indebted multi-state cooperative societies,deposits;multistate;registrar,
MSCS_ACT_2002_SEC_81,MSCS_ACT_2002,child,ACTIVE,act,Central,125,736,51,51,81,,,,,Costs of inquiry and inspection,multistate;registrar,
MSCS_ACT_2002_SEC_82,MSCS_ACT_2002,child,ACTIVE,act,Central,60,346,51,51,82,,,,,Recovery of costs,multistate,
MSCS_ACT_2002_SEC_83,MSCS_ACT_2002,child,ACTIVE,act,Central,316,1761,52,52,83,,,,,"Repayment, etc",byelaws;management;multistate;registrar,
MSCS_ACT_2002_SEC_84,MSCS_ACT_2002,parent,REFERENCE_ONLY,act,Central,496,3159,52,53,84,,,,,Reference of disputes,elections;management;multistate;registrar,
MSCS_ACT_2002_SEC_84_SUB_1,MSCS_ACT_2002,child,ACTIVE,act,Central,219,1479,52,53,84,1,,,,Reference of disputes,management;multistate,
MSCS_ACT_2002_SEC_84_SUB_2,MSCS_ACT_2002,child,ACTIVE,act,Central,139,819,53,53,84,2,,,,Reference of disputes,elections;management;multistate,
MSCS_ACT_2002_SEC_84_SUB_3,MSCS_ACT_2002,child,ACTIVE,act,Central,50,303,53,53,84,3,,,,Reference of disputes,management;multistate,
MSCS_ACT_2002_SEC_84_SUB_4,MSCS_ACT_2002,child,ACTIVE,act,Central,29,173,53,53,84,4,,,,Reference of disputes,multistate;registrar,
