chunk_id,source_id,record_type,retrieval_status,document_type,jurisdiction,word_count,char_count,page_start,page_end,section,subsection,rule,subrule,clause,heading,topics,warning
MH_RULES_1961_RULE_57_SUB_6,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,34,197,59,59,,,57,6,,Prohibition against being interested in contracts etc:- (1),,
MH_RULES_1961_RULE_58,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,312,1863,59,59,,,58,,,Disqualification for membership of committee:- (1) No person shall be,byelaws;elections;eligibility;loans;membership;registrar,STRUCTURE_UNCERTAIN
MH_RULES_1961_RULE_158_A,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,279,1650,60,60,,,158-A,,,Bond to be executed by elected Members of Managing Committee:,elections;management;meetings;registrar;registration;reporting;timeline,
MH_RULES_1961_RULE_60,MH_RULES_1961,parent,REFERENCE_ONLY,rules,Maharashtra,548,3132,60,61,,,60,,,General meetings:,elections;meetings;registrar;reporting;timeline,MALFORMED_NUMBERING_HIERARCHY
MH_RULES_1961_RULE_60_SUB_1,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,99,583,60,60,,,60,1,,General meetings:,meetings;registrar;reporting,MALFORMED_NUMBERING_HIERARCHY
MH_RULES_1961_RULE_60_SUB_2,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,41,225,60,60,,,60,2,,General meetings:,meetings,MALFORMED_NUMBERING_HIERARCHY
MH_RULES_1961_RULE_60_SUB_3,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,90,523,60,61,,,60,3,,General meetings:,meetings,MALFORMED_NUMBERING_HIERARCHY
MH_RULES_1961_RULE_60_SUB_4,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,28,155,61,61,,,60,4,,General meetings:,meetings,MALFORMED_NUMBERING_HIERARCHY
MH_RULES_1961_RULE_60_SUB_5,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,60,356,61,61,,,60,5,,General meetings:,elections;meetings,MALFORMED_NUMBERING_HIERARCHY
MH_RULES_1961_RULE_60_SUB_6,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,24,130,61,61,,,60,6,,General meetings:,meetings,MALFORMED_NUMBERING_HIERARCHY
MH_RULES_1961_RULE_60_SUB_7,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,11,61,61,61,,,60,7,,General meetings:,meetings,MALFORMED_NUMBERING_HIERARCHY;SHORT_COMPLETE_PROVISION
MH_RULES_1961_RULE_60_SUB_8,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,53,277,61,61,,,60,8,,General meetings:,meetings;timeline,MALFORMED_NUMBERING_HIERARCHY
MH_RULES_1961_RULE_60_SUB_9,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,19,113,61,61,,,60,9,,General meetings:,meetings,MALFORMED_NUMBERING_HIERARCHY;SHORT_COMPLETE_PROVISION
MH_RULES_1961_RULE_60_SUB_10,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,68,363,61,61,,,60,10,,General meetings:,meetings,MALFORMED_NUMBERING_HIERARCHY
MH_RULES_1961_RULE_60_SUB_11,MH_RULES_1961,child,ACTIVE,rules,Maharashtra,51,301,61,61,,,60,11,,General meetings:,meetings,MALFORMED_NUMBERING_HIERARCHY
