chunk_id,source_id,record_type,retrieval_status,document_type,jurisdiction,word_count,char_count,page_start,page_end,section,subsection,rule,subrule,clause,heading,topics,warning
MH_ACT_1960_SCHEDULE_135_SUB_10,MH_ACT_1960,child,ACTIVE,act,Maharashtra,334,2051,78,78,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",byelaws;loans;state_law,
MH_ACT_1960_SCHEDULE_135_SUB_11,MH_ACT_1960,child,ACTIVE,act,Maharashtra,205,1201,78,78,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",eligibility;state_law,
MH_ACT_1960_SCHEDULE_135_SUB_12,MH_ACT_1960,child,ACTIVE,act,Maharashtra,47,304,78,78,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",loans;state_law,
MH_ACT_1960_SCHEDULE_135_SUB_13,MH_ACT_1960,child,ACTIVE,act,Maharashtra,218,1311,79,79,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",loans;registrar;state_law,
MH_ACT_1960_SCHEDULE_135_SUB_14,MH_ACT_1960,child,ACTIVE,act,Maharashtra,453,2627,79,80,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",loans;state_law,
MH_ACT_1960_SCHEDULE_135_SUB_15,MH_ACT_1960,child,ACTIVE,act,Maharashtra,149,860,80,80,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",registrar;state_law,
MH_ACT_1960_SCHEDULE_135_SUB_16,MH_ACT_1960,child,ACTIVE,act,Maharashtra,222,1332,80,80,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",state_law,
MH_ACT_1960_SCHEDULE_135_SUB_17,MH_ACT_1960,child,ACTIVE,act,Maharashtra,443,2637,80,81,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",registrar;registration;state_law,
MH_ACT_1960_SCHEDULE_135_SUB_18,MH_ACT_1960,child,ACTIVE,act,Maharashtra,300,1762,81,81,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",loans;registrar;state_law,
MH_ACT_1960_SCHEDULE_135_SUB_19,MH_ACT_1960,child,ACTIVE,act,Maharashtra,168,937,81,81,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",loans;state_law,
MH_ACT_1960_SCHEDULE_135_SUB_20,MH_ACT_1960,child,ACTIVE,act,Maharashtra,184,1090,82,82,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",state_law,
MH_ACT_1960_SCHEDULE_135_SUB_21,MH_ACT_1960,child,ACTIVE,act,Maharashtra,207,1213,82,82,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",loans;meetings;registrar;state_law,
MH_ACT_1960_SCHEDULE_135_SUB_22,MH_ACT_1960,child,ACTIVE,act,Maharashtra,1041,6265,82,84,,,,,,"Schedule Tribes and one from the persons belonging to the weaker section,",byelaws;documents;loans;registrar;state_law,LONG_CHUNK_NO_SAFE_SPLIT
MH_ACT_1960_SEC_144_A,MH_ACT_1960,parent,REFERENCE_ONLY,act,Maharashtra,144,917,85,85,144-A,,,,,Application of this Chapter and definitions,elections;state_law,
MH_ACT_1960_SEC_144_A_SUB_1,MH_ACT_1960,child,ACTIVE,act,Maharashtra,20,128,85,85,144-A,1,,,,Application of this Chapter and definitions,elections;state_law,
MH_ACT_1960_SEC_144_A_SUB_2,MH_ACT_1960,child,ACTIVE,act,Maharashtra,106,659,85,85,144-A,2,,,,Application of this Chapter and definitions,elections;state_law,
MH_ACT_1960_SEC_144_B,MH_ACT_1960,child,ACTIVE,act,Maharashtra,52,278,85,85,144-B,,,,,When elections to be held,elections;state_law,
